代码,名称,流通市值Z,涨幅%,封单额,现价,总金额,现量,10日涨幅%,20日涨幅%,涨跌,细分行业,买价,卖价,总量,涨速%,换手%,今开,最高,最低,昨收,市盈(动),量比,地区,振幅%,均价,内盘,外盘
002259,ST升达,         18.06亿,-0.3,--  ,3.35,2.51,75,4.36,3.39,-0.01,燃气,3.31,3.35,75,0,0,3.35,3.35,3.35,3.36,76.95,0.29,四川,0,3.35,38,37
002075,沙钢股份,         53.80亿,-0.3,--  ,3.35,55.74,1664,7.03,-2.04,-0.01,特钢,3.34,3.35,1664,0,0.01,3.35,3.35,3.35,3.36,33.31,2.9,江苏,0,3.35,832,832
000761,本钢板材,         18.80亿,-0.3,--  ,3.35,14.17,423,5.35,3.07,-0.01,板材,3.35,3.38,423,0,0,3.35,3.35,3.35,3.36,--  ,0.9,辽宁,0,3.35,212,211
605009,豪悦护理,         18.95亿,-0.3,--  ,36.77,20.96,57,1.95,2.48,-0.11,生活用纸,36.76,36.77,57,0,0,36.77,36.77,36.77,36.88,13.8,1.42,浙江,0,36.77,29,28
301200,大族数控,         19.15亿,-0.3,--  ,33.4,44.42,133,7.74,7.09,-0.1,其他专用设备,33.37,33.4,133,0,0.02,33.4,33.4,33.4,33.5,65.99,1.17,深圳,0,33.4,67,66
300797,钢研纳克,         12.59亿,-0.3,--  ,10.02,18.84,188,17.06,-7.91,-0.03,检测服务,10.02,10.05,188,0,0.01,10.02,10.02,10.02,10.05,35.2,1.09,北京,0,10.02,94,94
002179,中航光电,        358.03亿,-0.3,--  ,33.4,263.86,790,-1.07,3.76,-0.1,军工电子,33.37,33.4,790,0,0,33.4,33.4,33.4,33.5,18.35,1.25,河南,0,33.4,395,395
002938,鹏鼎控股,        119.00亿,-0.3,--  ,20.01,42.22,211,5.87,4.66,-0.06,PCB,20,20.05,211,0,0,20.01,20.01,20.01,20.07,18.88,0.61,深圳,0,20.01,106,105
603636,南威软件,         35.16亿,-0.3,--  ,10,70.8,708,20.48,-3.57,-0.03,行业应用软件,10,10.01,708,0,0.01,10,10,10,10.03,--  ,1.26,福建,0,10,354,354
600486,扬农化工,        125.28亿,-0.3,--  ,53.3,58.1,109,-3.81,-1.46,-0.16,农药,53.23,53.3,109,0,0,53.3,53.3,53.3,53.46,11.94,1.19,江苏,0,53.3,55,54
600310,广西能源,         23.92亿,-0.3,--  ,3.33,65.47,1966,18.5,-1.76,-0.01,水力发电,3.32,3.33,1966,0,0.01,3.33,3.33,3.33,3.34,170.11,1.7,广西,0,3.33,983,983
000596,古井贡酒,        298.82亿,-0.3,--  ,216,51.84,24,-3.79,3.93,-0.65,白酒,216,216.15,24,0,0,216,216,216,216.65,22.46,0.36,安徽,0,216,12,12
002326,永太科技,         64.70亿,-0.3,--  ,9.95,79.9,803,3.87,-7.01,-0.03,氟化工,9.94,9.95,803,0,0.01,9.95,9.95,9.95,9.98,--  ,1.1,浙江,0,9.95,402,401
600916,中国黄金,         81.05亿,-0.3,--  ,9.94,70.87,713,1.84,8.75,-0.03,钟表珠宝,9.93,9.94,713,0,0,9.94,9.94,9.94,9.97,16.91,1.22,北京,0,9.94,357,356
002438,江苏神通,         32.49亿,-0.3,--  ,9.9,10.49,106,12.89,-2.65,-0.03,机械基础件,9.89,9.9,106,0,0,9.9,9.9,9.9,9.93,18.7,0.3,江苏,0,9.9,53,53
601166,兴业银行,       2661.87亿,-0.3,--  ,16.48,765,4642,3.2,7.71,-0.05,股份制银行,16.47,16.48,4642,0,0,16.48,16.48,16.48,16.53,3.95,1.65,福建,0,16.48,2321,2321
600019,宝钢股份,        530.50亿,-0.3,--  ,6.58,288.27,4381,4.61,11.71,-0.02,板材,6.58,6.59,4381,0,0,6.58,6.58,6.58,6.6,13.07,1.71,上海,0,6.58,2191,2190
000959,首钢股份,         42.96亿,-0.3,--  ,3.29,41.42,1259,0.31,4.78,-0.01,板材,3.29,3.3,1259,0,0,3.29,3.29,3.29,3.3,20.24,1.19,北京,0,3.29,630,629
000719,中原传媒,         29.89亿,-0.3,--  ,9.85,40.38,410,13.74,8.96,-0.03,大众出版,9.83,9.85,410,0,0.01,9.85,9.85,9.85,9.88,11.03,0.46,河南,0,9.85,205,205
601619,嘉泽新能,         40.19亿,-0.3,--  ,3.28,89.02,2714,1.55,0.61,-0.01,风力发电,3.27,3.28,2714,0,0.01,3.28,3.28,3.28,3.29,9.22,2.96,宁夏,0,3.28,1357,1357
601618,中国中冶,        211.03亿,-0.3,--  ,3.28,323.93,9876,1.86,5.47,-0.01,其他专业工程,3.28,3.29,9876,0,0.01,3.28,3.28,3.28,3.29,6.23,2.26,北京,0,3.28,4938,4938
830964,润农节水,          4.78亿,-0.3,--  ,3.27,11.77,360,4.81,-8.15,-0.01,其他专业工程,3.27,3.3,360,0,0.02,3.27,3.27,3.27,3.28,26.59,2.31,河北,0,3.27,180,180
601318,中国平安,       4166.93亿,-0.3,--  ,42.52,852.95,2006,0.33,5.85,-0.13,保险,42.52,42.54,2006,0,0,42.52,42.52,42.52,42.65,6.63,0.88,深圳,0,42.52,1003,1003
002737,葵花药业,         66.25亿,-0.3,--  ,26.16,66.71,255,0.15,9.59,-0.08,中药,26.16,26.19,255,0,0,26.16,26.16,26.16,26.24,13.46,1.31,黑龙江,0,26.16,128,127
603228,景旺电子,         49.84亿,-0.31,--  ,19.59,54.43,278,5.1,6.29,-0.06,PCB,19.59,19.61,278,0,0,19.59,19.59,19.59,19.65,17.66,0.87,深圳,0,19.59,139,139
002043,兔 宝 宝,         43.42亿,-0.31,--  ,9.77,94.96,972,-5.51,7.13,-0.03,其他建材,9.77,9.78,972,0,0.01,9.77,9.77,9.77,9.8,13.45,1.43,浙江,0,9.77,486,486
601900,南方传媒,         44.80亿,-0.31,--  ,13.02,134.89,1036,17.62,12.05,-0.04,教育出版,13.01,13.02,1036,0,0.01,13.02,13.02,13.02,13.06,12.85,1.16,广东,0,13.02,518,518
000951,中国重汽,         92.53亿,-0.31,--  ,16.28,45.75,281,12.35,14.25,-0.05,商用载货车,16.28,16.29,281,0,0,16.28,16.28,16.28,16.33,21.89,0.36,山东,0,16.28,141,140
603878,武进不锈,         20.29亿,-0.31,--  ,6.49,11.81,182,8.89,-4,-0.02,其他钢材,6.45,6.49,182,0,0,6.49,6.49,6.49,6.51,10,0.79,江苏,0,6.49,91,91
603566,普莱柯,         38.36亿,-0.31,--  ,16.2,27.86,172,6.44,-4.03,-0.05,动物保健,16.19,16.23,172,0,0,16.2,16.2,16.2,16.25,23.48,1.4,河南,0,16.2,86,86
002668,奥马电器,         29.95亿,-0.31,--  ,6.48,43.42,670,18.9,0.94,-0.02,冰洗,6.48,6.5,670,0,0.01,6.48,6.48,6.48,6.5,8.83,0.79,广东,0,6.48,335,335
300776,帝尔激光,         58.19亿,-0.31,--  ,45.27,55.23,122,2.88,-11.85,-0.14,光伏加工设备,45.2,45.27,122,0,0.01,45.27,45.27,45.27,45.41,27.31,0.64,湖北,0,45.27,61,61
300719,安达维尔,         14.05亿,-0.31,--  ,9.7,57.81,596,25.16,-16.24,-0.03,航空装备,9.67,9.7,596,0,0.03,9.7,9.7,9.7,9.73,97.11,1.64,北京,0,9.7,298,298
300106,西部牧业,          7.93亿,-0.31,--  ,6.45,73.47,1139,23.8,-23.58,-0.02,乳制品,6.45,6.46,1139,0,0.05,6.45,6.45,6.45,6.47,--  ,2.35,新疆,0,6.45,570,569
600660,福耀玻璃,        594.48亿,-0.31,--  ,41.9,90.5,216,1.46,11.97,-0.13,车身附件及饰件,41.89,41.9,216,0,0,41.9,41.9,41.9,42.03,19.88,0.55,福建,0,41.9,108,108
002948,青岛银行,         59.86亿,-0.31,--  ,3.22,108.61,3373,-0.93,4.88,-0.01,城商行,3.22,3.23,3373,0,0.01,3.22,3.22,3.22,3.23,4.7,2.9,山东,0,3.22,1687,1686
000514,渝 开 发,         10.00亿,-0.31,--  ,3.22,26.15,812,21.05,-20.5,-0.01,住宅开发,3.22,3.23,812,0,0.01,3.22,3.22,3.22,3.23,--  ,0.6,重庆,0,3.22,406,406
605158,华达新材,          8.73亿,-0.31,--  ,6.42,69.08,1076,23.47,-11.21,-0.02,板材,6.41,6.42,1076,0,0.02,6.42,6.42,6.42,6.44,10.85,2.75,浙江,0,6.42,538,538
600617,国新能源,         16.21亿,-0.31,--  ,3.21,12.26,382,10.69,-10.84,-0.01,燃气,3.21,3.22,382,0,0,3.21,3.21,3.21,3.22,--  ,1.02,山西,0,3.21,191,191
600033,福建高速,         40.60亿,-0.31,--  ,3.21,153.86,4793,6.29,4.56,-0.01,高速公路,3.2,3.21,4793,0,0.02,3.21,3.21,3.21,3.22,8.31,3.97,福建,0,3.21,2397,2396
688648,中邮科技,          7.36亿,-0.31,--  ,25.6,186.2,727,28,5.26,-0.08,其他专用设备,25.57,25.6,727,0,0.25,25.6,25.6,25.6,25.68,125.76,2.35,上海,0,25.6,364,363
688050,爱博医疗,        111.69亿,-0.31,--  ,160,13.76,9,-0.61,1.39,-0.5,医疗耗材,160,160.49,9,0,0,160,160,160,160.5,50.13,0.27,北京,0,160,5,4
601818,光大银行,        525.49亿,-0.31,--  ,3.2,155.3,4853,2.24,5.96,-0.01,股份制银行,3.2,3.21,4853,0,0,3.2,3.2,3.2,3.21,3.76,0.74,北京,0,3.2,2427,2426
002304,洋河股份,        571.30亿,-0.31,--  ,99.08,240.76,243,0.99,4.47,-0.31,白酒,99.01,99.08,243,0,0,99.08,99.08,99.08,99.39,10.97,1.26,江苏,0,99.08,122,121
600748,上实发展,         24.61亿,-0.31,--  ,3.19,28.71,900,10,-9.11,-0.01,住宅开发,3.18,3.19,900,0,0,3.19,3.19,3.19,3.2,10.78,0.71,上海,0,3.19,450,450
603629,利通电子,         28.97亿,-0.31,--  ,22.28,127,570,39.16,-5.4,-0.07,消费电子组件,22.26,22.28,570,0,0.02,22.28,22.28,22.28,22.35,141.21,0.82,江苏,0,22.28,285,285
600988,赤峰黄金,        180.59亿,-0.31,--  ,12.7,76.45,602,-4.37,3.09,-0.04,黄金,12.7,12.72,602,0,0,12.7,12.7,12.7,12.74,30.49,0.49,内蒙,0,12.7,301,301
002302,西部建设,         30.92亿,-0.31,--  ,6.33,46.59,736,6.03,6.2,-0.02,水泥制品,6.33,6.34,736,0,0.01,6.33,6.33,6.33,6.35,16.87,1.77,新疆,0,6.33,368,368
002230,科大讯飞,        857.12亿,-0.32,--  ,47.45,1756.12,3701,12.97,11.91,-0.15,新兴软件,47.44,47.45,3701,0,0.02,47.45,47.45,47.45,47.6,829.27,1.06,安徽,0,47.45,1851,1850
600897,厦门空港,         16.84亿,-0.32,--  ,12.62,3.15,25,5.78,3.02,-0.04,机场,12.62,12.64,25,0,0,12.62,12.62,12.62,12.66,14.72,0.2,福建,0,12.62,13,12
605183,确成股份,         17.25亿,-0.32,--  ,12.61,10.09,80,11.01,-1.56,-0.04,炭黑,12.61,12.65,80,0,0,12.61,12.61,12.61,12.65,12.94,0.64,江苏,0,12.61,40,40
002214,大立科技,         55.12亿,-0.32,--  ,12.59,61.19,486,11.81,27.68,-0.04,军工电子,12.59,12.63,486,0,0.01,12.59,12.59,12.59,12.63,--  ,1.01,浙江,0,12.59,243,243
002127,南极电商,         53.76亿,-0.32,--  ,3.13,78.63,2512,3.64,-1.88,-0.01,综合电商,3.12,3.13,2512,0,0.01,3.13,3.13,3.13,3.14,69.2,1.52,江苏,0,3.13,1256,1256
600584,长电科技,        331.04亿,-0.32,--  ,25.02,213.42,853,6.47,2.08,-0.08,半导体封测,25.02,25.05,853,0,0,25.02,25.02,25.02,25.1,34.48,0.79,江苏,0,25.02,427,426
002293,罗莱生活,         34.43亿,-0.32,--  ,9.36,26.68,285,2.41,1.74,-0.03,家纺,9.35,9.36,285,0,0,9.36,9.36,9.36,9.39,14.08,1.64,江苏,0,9.36,143,142
300232,洲明科技,         48.66亿,-0.32,--  ,6.21,146.25,2355,11.49,-4.46,-0.02,LED,6.21,6.22,2355,0,0.03,6.21,6.21,6.21,6.23,26.68,0.92,深圳,0,6.21,1178,1177
601777,力帆科技,        113.69亿,-0.32,--  ,3.1,42.94,1385,8.01,-2.51,-0.01,摩托车,3.09,3.1,1385,0,0,3.1,3.1,3.1,3.11,171.76,1.12,重庆,0,3.1,693,692
603393,新天然气,         66.62亿,-0.32,--  ,27.85,19.5,70,2.88,-1.94,-0.09,燃气,27.85,27.94,70,0,0,27.85,27.85,27.85,27.94,13.08,0.54,新疆,0,27.85,35,35
601766,中国中车,        603.75亿,-0.32,--  ,6.18,231.01,3738,5.46,14.66,-0.02,轨交设备,6.17,6.18,3738,0,0,6.18,6.18,6.18,6.2,21.62,0.96,北京,0,6.18,1869,1869
600511,国药股份,        105.44亿,-0.32,--  ,30.86,33.33,108,-3.47,9.05,-0.1,医药流通,30.85,30.86,108,0,0,30.86,30.86,30.86,30.96,11.94,0.54,北京,0,30.86,54,54
002320,海峡股份,         37.04亿,-0.32,--  ,6.16,53.72,872,6.57,12,-0.02,航运,6.15,6.16,872,0,0,6.16,6.16,6.16,6.18,27.88,0.98,海南,0,6.16,436,436
831834,三维股份,          2.01亿,-0.32,--  ,6.15,2.77,45,6.58,-16.78,-0.02,其他塑料制品,6.15,6.25,45,0,0.01,6.15,6.15,6.15,6.17,19.04,0.62,江苏,0,6.15,23,22
300996,普联软件,         18.73亿,-0.33,--  ,15.3,29.84,195,32.13,-5.62,-0.05,行业应用软件,15.26,15.3,195,0,0.02,15.3,15.3,15.3,15.35,--  ,0.55,山东,0,15.3,98,97
002123,梦网科技,         59.58亿,-0.33,--  ,9.18,72.71,792,12.08,3.14,-0.03,电信增值服务,9.18,9.2,792,0,0.01,9.18,9.18,9.18,9.21,1071.8,0.91,辽宁,0,9.18,396,396
600079,人福医药,        231.50亿,-0.33,--  ,21.41,60.16,281,-1.24,1.23,-0.07,化学制剂,21.41,21.43,281,0,0,21.41,21.41,21.41,21.48,14.82,0.41,湖北,0,21.41,141,140
600027,华电国际,        202.32亿,-0.33,--  ,6.11,158.8,2599,4.45,9.1,-0.02,火力发电,6.1,6.11,2599,0,0,6.11,6.11,6.11,6.13,10.42,1.1,山东,0,6.11,1300,1299
002977,天箭科技,         10.14亿,-0.33,--  ,24.36,72.35,297,26.09,-10.67,-0.08,军工电子,24.3,24.36,297,0,0.05,24.36,24.36,24.36,24.44,48.32,2.35,四川,0,24.36,149,148
601975,招商南油,        106.26亿,-0.33,--  ,3.04,74.45,2449,-0.33,-1.93,-0.01,航运,3.03,3.04,2449,0,0.01,3.04,3.04,3.04,3.05,9.2,0.76,江苏,0,3.04,1225,1224
002414,高德红外,         94.51亿,-0.33,--  ,6.08,49,806,3.76,-0.33,-0.02,军工电子,6.07,6.08,806,0,0,6.08,6.08,6.08,6.1,68.18,0.7,湖北,0,6.08,403,403
000715,中兴商业,         11.80亿,-0.33,--  ,6.07,163.71,2697,20.19,-18.53,-0.02,百货,6.07,6.08,2697,0,0.06,6.07,6.07,6.07,6.09,23.67,2.27,辽宁,0,6.07,1349,1348
600360,华微电子,         45.13亿,-0.33,--  ,6.05,42.77,707,12.67,-2.73,-0.02,功率半导体,6.05,6.06,707,0,0.01,6.05,6.05,6.05,6.07,201.82,0.67,吉林,0,6.05,354,353
600073,上海梅林,         35.24亿,-0.33,--  ,6.04,32.01,530,2.2,-8.06,-0.02,肉制品,6.04,6.05,530,0,0.01,6.04,6.04,6.04,6.06,13.35,1.26,上海,0,6.04,265,265
688203,海正生材,          7.08亿,-0.33,--  ,9.05,5.01,55,13.55,-15.74,-0.03,改性塑料,9.05,9.07,55,0,0,9.05,9.05,9.05,9.08,36.9,0.62,浙江,0,9.05,28,27
002345,潮宏基,         31.99亿,-0.33,--  ,6.03,28.88,479,1.51,-12.35,-0.02,钟表珠宝,6.02,6.03,479,0,0.01,6.03,6.03,6.03,6.05,12.84,1.03,广东,0,6.03,240,239
300475,香农芯创,         73.16亿,-0.33,--  ,30.1,276.62,919,24.9,4.26,-0.1,其他电子,30.08,30.1,919,0,0.02,30.1,30.1,30.1,30.2,47.65,1.13,安徽,0,30.1,460,459
002511,中顺洁柔,         58.87亿,-0.33,--  ,9.03,23.3,258,-3.53,2.73,-0.03,生活用纸,9.02,9.03,258,0,0,9.03,9.03,9.03,9.06,54.7,0.86,广东,0,9.03,129,129
600461,洪城环境,         52.46亿,-0.33,--  ,9.01,38.92,432,2.39,3.92,-0.03,水治理,9,9.01,432,0,0,9.01,9.01,9.01,9.04,8.86,0.64,江西,0,9.01,216,216
688559,海目星,         36.69亿,-0.33,--  ,27.01,103.6,384,3.49,-7.02,-0.09,激光设备,27.01,27.1,384,0,0.02,27.01,27.01,27.01,27.1,13.23,2.24,深圳,0,27.01,192,192
600268,国电南自,         22.75亿,-0.33,--  ,6,45.48,758,11.73,-6.83,-0.02,电网自动化,5.99,6,758,0,0.01,6,6,6,6.02,66.03,1.3,江苏,0,6,379,379
301355,南王科技,          5.85亿,-0.33,--  ,11.99,40.29,336,24.25,-11.7,-0.04,纸包装,11.99,12.02,336,0,0.07,11.99,11.99,11.99,12.03,31.16,1.94,福建,0,11.99,168,168
600671,*ST目药,          6.30亿,-0.33,--  ,8.98,15.45,172,2.63,-19.46,-0.03,中药,8.91,8.98,172,0,0.01,8.98,8.98,8.98,9.01,--  ,4.21,浙江,0,8.98,86,86
600716,凤凰股份,         13.40亿,-0.33,--  ,2.99,5.8,194,18.18,-16.48,-0.01,住宅开发,2.98,2.99,194,0,0,2.99,2.99,2.99,3,45.49,0.29,江苏,0,2.99,97,97
600199,金种子酒,         71.69亿,-0.33,--  ,14.95,176.71,1182,14.04,-3.86,-0.05,白酒,14.94,14.95,1182,0,0.02,14.95,14.95,14.95,15,--  ,1.21,安徽,0,14.95,591,591
002124,天邦食品,         43.93亿,-0.33,--  ,2.99,117.57,3932,8.73,-6.56,-0.01,生猪养殖,2.98,2.99,3932,0,0.03,2.99,2.99,2.99,3,--  ,1.97,浙江,0,2.99,1966,1966
300791,仙乐健康,         17.23亿,-0.33,--  ,29.88,4.48,15,6.71,-3.77,-0.1,保健品,29.88,29.92,15,0,0,29.88,29.88,29.88,29.98,21.98,0.4,广东,0,29.88,8,7
601211,国泰君安,        628.04亿,-0.33,--  ,14.91,324.44,2176,0.95,1.15,-0.05,证券,14.9,14.91,2176,0,0,14.91,14.91,14.91,14.96,11.54,1.66,上海,0,14.91,1088,1088
002911,佛燃能源,         14.26亿,-0.33,--  ,11.92,2.15,18,4.38,5.95,-0.04,燃气,11.92,11.96,18,0,0,11.92,11.92,11.92,11.96,20.12,0.11,广东,0,11.92,9,9
002434,万里扬,         32.85亿,-0.33,--  ,5.96,34.15,573,14.62,-1.16,-0.02,底盘与发动机系统,5.96,5.97,573,0,0,5.96,5.96,5.96,5.98,18.25,0.83,浙江,0,5.96,287,286
300206,理邦仪器,         23.17亿,-0.34,--  ,8.91,50.97,572,3.12,-0.45,-0.03,医疗设备,8.91,8.99,572,0,0.02,8.91,8.91,8.91,8.94,16.41,2.55,深圳,0,8.91,286,286
000552,甘肃能化,         40.82亿,-0.34,--  ,2.97,70,2357,2.42,2.42,-0.01,动力煤,2.96,2.97,2357,0,0.01,2.97,2.97,2.97,2.98,7.64,1.59,甘肃,0,2.97,1179,1178
603110,东方材料,         21.87亿,-0.34,--  ,17.74,23.59,133,32.58,-11.83,-0.06,涂料油墨,17.74,17.79,133,0,0.01,17.74,17.74,17.74,17.8,179.19,0.55,安徽,0,17.74,67,66
600814,杭州解百,         13.84亿,-0.34,--  ,5.91,32.8,555,10.26,-6.19,-0.02,百货,5.91,5.92,555,0,0.01,5.91,5.91,5.91,5.93,12.89,1.34,浙江,0,5.91,278,277
000050,深天马Ａ,         98.22亿,-0.34,--  ,8.85,26.11,295,1.03,-1.12,-0.03,面板,8.84,8.85,295,0,0,8.85,8.85,8.85,8.88,--  ,0.54,深圳,0,8.85,148,147
688519,南亚新材,         17.18亿,-0.34,--  ,17.65,1.01,6,50.21,-8.31,-0.06,PCB,17.53,17.65,6,0,0,17.65,17.65,17.65,17.71,--  ,0.05,上海,0,17.65,3,3
300520,科大国创,         25.57亿,-0.34,--  ,14.7,152.88,1040,26.73,-16.76,-0.05,行业应用软件,14.67,14.7,1040,0,0.04,14.7,14.7,14.7,14.75,49.59,1.9,安徽,0,14.7,520,520
300596,利安隆,         33.14亿,-0.34,--  ,23.48,12.44,53,6.25,-2.29,-0.08,塑料助剂,23.44,23.48,53,0,0,23.48,23.48,23.48,23.56,14.29,0.5,天津,0,23.48,27,26
300476,胜宏科技,        115.63亿,-0.34,--  ,20.53,219.97,1071,21.05,21.56,-0.07,PCB,20.53,20.59,1071,0,0.01,20.53,20.53,20.53,20.6,22.68,0.43,广东,0,20.53,536,535
600477,杭萧钢构,         42.47亿,-0.34,--  ,2.93,32.63,1114,4.27,-2.33,-0.01,钢结构,2.93,2.94,1114,0,0,2.93,2.93,2.93,2.94,20.98,1.22,浙江,0,2.93,557,557
002993,奥海科技,         29.63亿,-0.34,--  ,29.26,25.18,86,6.6,-3.43,-0.1,消费电子组件,29.26,29.39,86,0,0,29.26,29.26,29.26,29.36,17.38,0.88,广东,0,29.26,43,43
601598,中国外运,         69.21亿,-0.34,--  ,5.85,33.11,566,1.21,7.93,-0.02,跨境物流,5.85,5.86,566,0,0,5.85,5.85,5.85,5.87,10.12,0.36,北京,0,5.85,283,283
000407,胜利股份,         17.77亿,-0.34,--  ,2.92,29.61,1014,12.74,-12.58,-0.01,燃气,2.9,2.92,1014,0,0.01,2.92,2.92,2.92,2.93,18.9,1.55,山东,0,2.92,507,507
688381,帝奥微,         22.11亿,-0.34,--  ,17.47,32.06,184,14.86,-10.37,-0.06,集成电路设计,17.47,17.54,184,0,0.01,17.47,17.47,17.47,17.53,99.88,1.59,江苏,0,17.47,92,92
601999,出版传媒,         10.38亿,-0.34,--  ,5.8,54.23,935,26.63,-10.22,-0.02,大众出版,5.79,5.8,935,0,0.02,5.8,5.8,5.8,5.82,37.95,1.52,辽宁,0,5.8,468,467
600917,重庆燃气,         35.96亿,-0.34,--  ,5.78,1.62,28,6.05,-3.66,-0.02,燃气,5.78,5.8,28,0,0,5.78,5.78,5.78,5.8,24.85,0.18,重庆,0,5.78,14,14
600066,宇通客车,        204.33亿,-0.35,--  ,17.3,322.13,1862,0.99,12.48,-0.06,商用载客车,17.3,17.31,1862,0,0.01,17.3,17.3,17.3,17.36,27.34,1.72,河南,0,17.3,931,931
000983,山西焦煤,        278.07亿,-0.35,--  ,11.53,226.6,1965,5.87,13.71,-0.04,炼焦煤,11.53,11.54,1965,0,0,11.53,11.53,11.53,11.57,8.71,0.76,山西,0,11.53,983,982
600635,大众公用,         50.97亿,-0.35,--  ,2.88,56.71,1969,0.35,-1.71,-0.01,燃气,2.87,2.88,1969,0,0.01,2.88,2.88,2.88,2.89,23.34,2.85,上海,0,2.88,985,984
002841,视源股份,        128.89亿,-0.35,--  ,37.45,33.7,90,5.67,-3.87,-0.13,品牌消费电子,37.45,37.5,90,0,0,37.45,37.45,37.45,37.58,18.56,0.66,广东,0,37.45,45,45
300863,卡倍亿,         12.53亿,-0.35,--  ,37.4,21.69,58,18.62,-3.41,-0.13,汽车电子电气系统,37.16,37.4,58,0,0.02,37.4,37.4,37.4,37.53,19.71,0.61,浙江,0,37.4,29,29
601186,中国铁建,        392.20亿,-0.35,--  ,8.6,1191.27,13852,2.5,10.54,-0.03,基建工程,8.59,8.6,13852,0,0.01,8.6,8.6,8.6,8.63,4.51,2.84,北京,0,8.6,6926,6926
300887,谱尼测试,         16.73亿,-0.35,--  ,8.6,66.74,776,15.13,-8.41,-0.03,检测服务,8.6,8.63,776,0,0.02,8.6,8.6,8.6,8.63,33.43,2.1,北京,0,8.6,388,388
839167,同享科技,          8.15亿,-0.35,--  ,22.9,50.68,221,8.94,-9.78,-0.08,光伏辅材,22.8,22.9,221,0,0.03,22.9,22.9,22.9,22.98,23.09,0.91,江苏,0,22.9,111,110
300919,中伟股份,        131.09亿,-0.35,--  ,45.55,72.88,160,0.94,-2.84,-0.16,电池化学品,45.52,45.55,160,0,0,45.55,45.55,45.55,45.71,16.5,1.04,贵州,0,45.55,80,80
688168,安博通,         12.69亿,-0.35,--  ,25.58,14.32,56,30.38,-9.42,-0.09,基础软件,25.48,25.58,56,0,0.01,25.58,25.58,25.58,25.67,--  ,0.96,北京,0,25.58,28,28
601126,四方股份,         64.78亿,-0.35,--  ,14.2,15.9,112,0.92,2.08,-0.05,电网自动化,14.2,14.23,112,0,0,14.2,14.2,14.2,14.25,17,0.42,北京,0,14.2,56,56
000729,燕京啤酒,         97.81亿,-0.35,--  ,8.52,37.83,444,-2.74,9.1,-0.03,啤酒,8.52,8.53,444,0,0,8.52,8.52,8.52,8.55,18.84,0.51,北京,0,8.52,222,222
688336,三生国健,         21.06亿,-0.35,--  ,22.71,43.4,191,11.05,14.98,-0.08,抗体,22.61,22.71,191,0,0.02,22.71,22.71,22.71,22.79,64.09,1.69,上海,0,22.71,96,95
688981,中芯国际,        805.25亿,-0.35,--  ,45.4,579.2,1276,5.83,0.07,-0.16,半导体制造,45.38,45.4,1276,0,0.01,45.4,45.4,45.4,45.56,73.63,0.9,上海,0,45.4,638,638
600821,金开新能,         82.35亿,-0.35,--  ,5.67,22.23,392,-1.74,5.79,-0.02,光伏发电,5.66,5.67,392,0,0,5.67,5.67,5.67,5.69,11.52,0.46,天津,0,5.67,196,196
601609,金田股份,         33.23亿,-0.35,--  ,5.66,21.45,379,3.85,-4.07,-0.02,铜,5.66,5.67,379,0,0,5.66,5.66,5.66,5.68,16.36,1.09,浙江,0,5.66,190,189
000636,风华高科,         84.48亿,-0.35,--  ,11.32,113.54,1003,2.73,0.27,-0.04,被动元件,11.32,11.34,1003,0,0.01,11.32,11.32,11.32,11.36,88.12,1.34,广东,0,11.32,502,501
601399,国机重装,         76.10亿,-0.35,--  ,2.82,49.74,1764,2.92,6.41,-0.01,能源及重型设备,2.81,2.82,1764,0,0,2.82,2.82,2.82,2.83,43.7,0.82,四川,0,2.82,882,882
601333,广深铁路,         85.24亿,-0.35,--  ,2.82,81.7,2897,4.06,4.44,-0.01,铁路运输,2.81,2.82,2897,0,0.01,2.82,2.82,2.82,2.83,14.7,0.74,深圳,0,2.82,1449,1448
300917,特发服务,         12.67亿,-0.35,--  ,22.5,63,280,17.12,-4.66,-0.08,物业管理,22.4,22.5,280,0,0.02,22.5,22.5,22.5,22.58,33.99,0.67,深圳,0,22.5,140,140
300247,融捷健康,         19.29亿,-0.35,--  ,2.81,36.14,1286,20.08,-16.62,-0.01,个护小家电,2.8,2.81,1286,0,0.02,2.81,2.81,2.81,2.82,65.97,1.91,安徽,0,2.81,643,643
000932,华菱钢铁,        218.36亿,-0.35,--  ,5.62,50.92,906,-1.58,10.42,-0.02,板材,5.61,5.62,906,0,0,5.62,5.62,5.62,5.64,7.09,0.35,湖南,0,5.62,453,453
600684,珠江股份,         16.47亿,-0.36,--  ,2.8,55.75,1991,17.15,-15.66,-0.01,住宅开发,2.79,2.8,1991,0,0.02,2.8,2.8,2.8,2.81,--  ,2.61,广东,0,2.8,996,995
603893,瑞芯微,         82.90亿,-0.36,--  ,50.22,91.4,182,2.21,-3.72,-0.18,集成电路设计,50.22,50.25,182,0,0,50.22,50.22,50.22,50.4,203.68,1.09,福建,0,50.22,91,91
601718,际华集团,         61.03亿,-0.36,--  ,2.79,111.63,4001,-0.36,3.33,-0.01,非运动服装,2.78,2.79,4001,0,0.01,2.79,2.79,2.79,2.8,84.42,2.89,北京,0,2.79,2001,2000
